Season,Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
2006,Geronimo Gil,MEX,AAA,30,353,0.099150141,0.110481586,0.897435897,0.387096774,0.450424929,0.606451612,1.056876541,0.219354838,2.1244889765554000,0.410646387,0.3552421573549510,79.84904073460170,30.87239414734910,0.46508653089404100,147.01406362755400,142
2007,Geronimo Gil,MEX,AAA,31,303,0.09240924,0.112211221,0.823529411,0.396226415,0.468646864,0.611320754,1.079967618,0.215094339,2.472928411631740,0.422727272,-0.08205381222069260,72.25562528811900,31.093979085912400,0.4795449391895570,159.5358655748660,142
2009,Geronimo Gil,MEX,AAA,33,305,0.098360655,0.085245901,1.153846153,0.301158301,0.393333333,0.467181467,0.8605148,0.166023166,3.3522317012880000,0.306666666,-1.7092158515006300,48.67924448993990,6.732940198453120,0.39394957383473700,100.9496393738900,142
2011,Geronimo Gil,MEX,AAA,35,309,0.139158576,0.116504854,1.194444444,0.3,0.400651465,0.526923076,0.927574541,0.226923076,2.2441414838292800,0.305164319,-0.04920601099729540,54.51517431684700,10.382219391548300,0.4067462839064050,111.51513643858700,142
2012,Geronimo Gil,MEX,AAA,36,393,0.043256997,0.160305343,0.269841269,0.276712328,0.317135549,0.449315068,0.766450617,0.17260274,1.8039000822387100,0.296551724,-0.6092825150117280,47.474520457402100,-5.383503975853060,0.3347495146286790,78.57737781760910,142
2014,Geronimo Gil,MEX,AAA,38,345,0.095652173,0.150724637,0.634615384,0.280821917,0.364179104,0.410958904,0.775138008,0.130136987,1.4454272275,0.314893617,0.27511789416894300,45.78351499374300,-0.2744716233453570,0.3540881566099220,86.31200070841330,142
2018,Jason Coats,TBR,AAA,28,426,0.056338028,0.218309859,0.258064516,0.246851385,0.29342723,0.44836272,0.74178995,0.201511335,5.09728211753502,0.285223367,0.5108925935346630,50.38460248996110,2.4028599290976000,0.3260179742644820,103.3340103610840,14282
2015,Jason Coats,CHW,AAA,25,530,0.054716981,0.175471698,0.311827956,0.26993865,0.313092979,0.437627811,0.75072079,0.167689161,4.331522805968590,0.299479166,0.9471177873201670,64.57187817081420,8.634351423229900,0.3423427889555580,105.74270233393900,14282
2018,Anthony Alford,TOR,AAA,23,417,0.071942446,0.268585131,0.267857142,0.24,0.311750599,0.344,0.655750599,0.104,5.559375769132520,0.326923076,0.5214881470892580,40.90655539810470,-6.061488376261690,0.30006752568754900,87.48855557214710,14329
2016,Nick Williams,PHI,AAA,22,527,0.03605313,0.258064516,0.139705882,0.257545271,0.287072243,0.426559356,0.713631599,0.169014085,6.2390913758310200,0.324858757,-0.5152307888492940,56.13937708023470,-0.05888002332762010,0.31669214611961700,94.19822491200520,14330
2016,Dilson Herrera,NYM,AAA,22,389,0.06940874,0.185089974,0.375,0.275766016,0.327319587,0.462395543,0.78971513,0.186629527,4.6754617122527000,0.312727272,-1.9777751388028300,53.045654099330600,4.01033939038242,0.34702211157562800,99.91086651303980,14335
2019,Dilson Herrera,NYM,AAA,25,460,0.09347826,0.276086956,0.338582677,0.248157248,0.330434782,0.501228501,0.831663283,0.253071253,5.061412356900850,0.298449612,0.1660551019012930,66.85538172663980,4.2269426578455100,0.3510108685129070,104.93666020859100,14335
2016,Matt Olson,OAK,AAA,22,540,0.131481481,0.244444444,0.537878787,0.234913793,0.33457249,0.422413793,0.756986283,0.1875,2.718784270515030,0.289308176,0.053286554059013700,69.16478286410960,1.095194322125010,0.3370629044166250,109.09087715237600,14344
2018,Raimel Tapia,COL,AAA,24,473,0.067653276,0.179704016,0.376470588,0.301843317,0.351812366,0.495391705,0.847204071,0.193548388,8.379211389205260,0.3539823,2.7412136318162100,73.42448361178390,11.679444968304500,0.36771911038065900,105.08917588871700,14350
2022,Joey Meneses,WSN,AAA,30,414,0.077294685,0.214975845,0.359550561,0.286096256,0.34057971,0.489304812,0.829884522,0.203208556,2.48629173384991,0.32103321,-0.5923165306448940,62.68227860394160,8.298284710079860,0.3584998822906640,116.16303267996900,14366
2018,Joey Meneses,PHI,AAA,26,536,0.074626865,0.20522388,0.363636363,0.310975609,0.360074626,0.510162601,0.870237227,0.199186992,1.92962184,0.358126721,-0.15650917834136600,86.08724003822090,25.715845642392700,0.3804704982457640,138.79932138816500,14366
2017,Ronald Guzman,TEX,AAA,22,527,0.08918406,0.161290322,0.552941176,0.29787234,0.371916508,0.434042553,0.805959061,0.136170213,4.609974650064470,0.342245989,0.11963860201649400,77.67665660278700,8.289009823368960,0.35811686016264400,114.59214341588600,14388
2018,Henry Urrutia,MEX,AAA,31,318,0.125786163,0.172955974,0.727272727,0.376811594,0.459119496,0.579710144,1.03882964,0.20289855,4.153084183916540,0.442857142,0.7081450338009750,72.44866109976210,28.35620779880920,0.46014471527129900,150.91737566319200,14441
2015,Henry Urrutia,BAL,AAA,28,505,0.07920792,0.160396039,0.49382716,0.291304347,0.344554455,0.408695652,0.753250107,0.117391305,2.3058053705172500,0.331550802,-1.5261209774762400,63.19195792337280,9.892993758221720,0.34684134357505400,123.44227587538000,14441
2013,Kensuke Tanaka,SFG,AAA,32,400,0.105,0.09,1.166666666,0.329446064,0.4,0.396501457,0.796501457,0.067055393,5.774764420430970,0.357827476,-0.22938133007846800,58.27849828449000,8.057180277974520,0.3643310619067900,116.80838912669400,14448
2018,Scott Heineman,TEX,AAA,25,469,0.068230277,0.198294243,0.344086021,0.29481132,0.354700854,0.429245283,0.783946137,0.134433963,5.498598836176890,0.352941176,-0.555110786575824,65.68650557427720,4.463623705795520,0.3499086520865430,112.2431638058590,14453
2011,Esteban German,TEX,AAA,33,586,0.122866894,0.098976109,1.24137931,0.301181102,0.387650085,0.411417322,0.799067407,0.11023622,6.697215871290710,0.328089887,4.285952523321610,87.0556928323188,4.4265302823462500,0.36508036344783400,104.0286330332230,1449
2009,Esteban German,TEX,AAA,31,472,0.137711864,0.133474576,1.031746031,0.318766066,0.419148936,0.413881748,0.833030684,0.095115682,6.73575021397788,0.363636363,2.4515056202653800,76.95783659746960,17.178063362148600,0.3817340576902350,128.52765837427700,1449
2010,Esteban German,TEX,AAA,32,567,0.112874779,0.135802469,0.831168831,0.280412371,0.371225577,0.387628865,0.758854442,0.107216494,7.511469963468950,0.321078431,6.678886082678220,76.8759723002146,0.5732853854130000,0.34646101057317300,100.85583453107100,1449
2016,Renato Nunez,OAK,AAA,22,550,0.056363636,0.216363636,0.260504201,0.227722772,0.278181818,0.411881188,0.690063006,0.184158416,3.3802461571387600,0.248648648,0.2754100136226040,54.173855918075500,-15.156280559871700,0.3014832043474060,86.11663016128560,14503
2017,Renato Nunez,OAK,AAA,23,533,0.088180112,0.264540337,0.333333333,0.249471458,0.318949343,0.517970401,0.836919744,0.268498943,3.485545034666560,0.279220779,-0.2113831965252760,76.40528126359060,6.227642300725690,0.3534431534826310,115.78090370672500,14503
2018,Gabriel Guerrero,CIN,AAA,24,432,0.05324074,0.224537037,0.237113402,0.292079207,0.326388888,0.475247524,0.801636412,0.183168317,4.191023092306180,0.342372881,-1.1025185221806200,59.67062364338270,11.013081891521100,0.3515520485813820,120.99687288962100,14528
2007,Danny Klassen,HOU,AAA,31,425,0.072941176,0.244705882,0.298076923,0.292875989,0.353773584,0.427440633,0.781214217,0.134564644,4.435793661778550,0.377289377,-0.5367946553742510,56.684941739472300,0.24041453066718100,0.3449955059845120,99.74312201473750,1455
2016,Max Moroff,PIT,AAA,23,520,0.173076923,0.248076923,0.697674418,0.2304038,0.366990291,0.349168646,0.716158937,0.118764846,4.744081568418980,0.311188811,-1.171977729536590,62.88730030767500,7.4355096172529100,0.33588094551275700,118.22560889088100,14556
2017,Franchy Cordero,SDP,AAA,22,419,0.054892601,0.281622911,0.194915254,0.325641025,0.369304556,0.602564102,0.971868658,0.276923077,7.455387638901750,0.431372549,1.0260529385414000,80.66704677556080,25.49925929818670,0.4102658223933900,137.65060114224500,14567
2011,Mendy Lopez,MEX,AAA,37,436,0.162844036,0.224770642,0.724489795,0.32122905,0.435779816,0.634078212,1.069858028,0.312849162,1.8005974648722700,0.362068965,-0.11635426990687800,95.82304885896040,33.55130663426710,0.4540125846862790,142.73928772037400,1458
2012,Mendy Lopez,MEX,AAA,38,395,0.154430379,0.240506329,0.642105263,0.295384615,0.410126582,0.581538461,0.991665043,0.286153846,2.158213851994820,0.333333333,0.1776647442020480,79.1288035425715,26.00178152950330,0.42574542942847900,136.17755178937500,1458
2013,Mendy Lopez,MEX,AAA,39,344,0.177325581,0.197674418,0.897058823,0.289377289,0.418604651,0.571428571,0.990033222,0.282051282,2.730291159378310,0.305263157,-0.06214181473478680,68.54162650675340,20.084456735558900,0.4234976543009810,129.75154246121300,1458
2006,Mendy Lopez,MEX,AAA,32,443,0.178329571,0.191873589,0.929411764,0.362606232,0.478555304,0.682719546,1.16127485,0.320113314,2.6428249061656700,0.401639344,0.7936403565108780,112.99303149873600,51.529421192353600,0.4975201617587700,190.48429998385000,1458
2007,Mendy Lopez,MEX,AAA,33,368,0.154891304,0.201086956,0.77027027,0.303921568,0.410326086,0.575163398,0.985489484,0.27124183,2.39964008375,0.33488372,0.6845386628992860,71.85562614988880,21.86392383169730,0.4300969495473660,150.33758216061800,1458
2008,Mendy Lopez,MEX,AAA,34,461,0.127982646,0.186550976,0.686046511,0.32051282,0.403470715,0.579487179,0.982957894,0.258974359,2.837328821783900,0.352739726,0.33447276847437000,88.65121258370820,29.689887593912500,0.4324110155542870,156.9249144761190,1458
2023,David Bote,CHC,AAA,30,425,0.124705882,0.225882352,0.552083333,0.258333333,0.360849056,0.455555555,0.816404611,0.197222222,4.116611981003420,0.311023622,0.29662880301475500,63.15928940445860,3.195923015184040,0.36393689265791000,98.77191185473540,14593
2011,Henry Mateo,MEX,AAA,34,506,0.118577075,0.126482213,0.9375,0.344827586,0.423153692,0.439080459,0.862234151,0.094252873,7.685078169474390,0.39516129,3.803488092496990,83.95903754702130,11.689538543134100,0.3953011830647790,122.96126310693200,1461
2012,Henry Mateo,MEX,AAA,35,306,0.104575163,0.147058823,0.711111111,0.316602316,0.395973154,0.413127413,0.809100567,0.096525097,7.475778545919340,0.366197183,3.012474710121750,45.0059316712541,3.849301959864570,0.3648175220100250,118.30080017964900,1461
2013,Henry Mateo,MEX,AAA,36,468,0.066239316,0.13034188,0.508196721,0.322115384,0.376367614,0.415865384,0.792232998,0.09375,6.872774441356340,0.369014084,0.22397657996043600,65.26587590395850,-0.6584132033642260,0.35721299958124000,92.41137978102290,1461
2014,Henry Mateo,MEX,AAA,37,520,0.082692307,0.132692307,0.623188405,0.286956521,0.350877192,0.369565217,0.720442409,0.082608696,6.393336785706100,0.329949238,0.6553041765000670,59.38055578625660,-10.04017766558670,0.3325950112594780,79.4383941785353,1461
2006,Henry Mateo,WSN,AAA,29,490,0.07755102,0.159183673,0.487179487,0.25404157,0.317991631,0.344110854,0.662102485,0.090069284,7.380713399925500,0.303370786,1.791095471184240,46.862999177384500,-14.97755172212110,0.302461472697228,77.05329315283480,1461
2016,Manuel Margot,SDP,AAA,21,566,0.06360424,0.113074204,0.5625,0.303675048,0.351158645,0.425531914,0.776690559,0.121856866,8.240934437677410,0.334811529,0.9833982491400090,76.69178865437520,5.344775478887650,0.3459802893606310,101.58990611703500,14712
2018,Dawel Lugo,DET,AAA,23,523,0.017208413,0.126195028,0.136363636,0.269155206,0.282982791,0.349705304,0.632688095,0.080550098,5.335725033852780,0.302483069,0.6892031314782800,43.96660081053760,-14.94056200479480,0.28202108625700100,77.27805450680770,14713
2019,Brett Phillips,KCR,AAA,25,414,0.173913043,0.285024154,0.610169491,0.24024024,0.37804878,0.504504504,0.882553284,0.264264264,8.46931593931179,0.311557788,3.979128484497780,69.8065646300383,7.729628355271370,0.37188852753709300,111.96410786219000,14735
2017,Brett Phillips,MIL,AAA,23,432,0.104166666,0.298611111,0.348837209,0.305483028,0.377314814,0.566579634,0.943894448,0.261096606,7.2843102269794600,0.411764705,1.18861682433635,79.15159199290740,22.272154784731800,0.3995173762450410,113.93362649921800,14735
2017,Phillip Ervin,CIN,AAA,24,408,0.090686274,0.203431372,0.445783132,0.256198347,0.328358208,0.380165289,0.708523497,0.123966942,5.978966421893910,0.315018315,2.087965783313850,46.09485408199910,-0.34470966922164200,0.32184849612748400,98.35885264416640,14738
2018,Yu Chang,CLE,AAA,22,518,0.084942084,0.277992277,0.305555555,0.256017505,0.330097087,0.411378555,0.741475642,0.15536105,3.586934354778570,0.340983606,-0.527651373995468,63.732829253759300,5.3888324309252700,0.332143554311782,105.48788219602800,14773
2006,Earl Snyder,CIN,AAA,30,518,0.083011583,0.191119691,0.434343434,0.257019438,0.318532818,0.429805615,0.748338433,0.172786177,2.7695272477083100,0.286516853,-0.017610366456210600,61.802206473367300,4.017730133550240,0.3331904403245660,106.09787544038500,1481
2017,JaCoby Jones,DET,AAA,25,393,0.083969465,0.264631043,0.317307692,0.245014245,0.314432989,0.387464387,0.701897376,0.142450142,6.258588440700110,0.322175732,0.7018941992428150,42.2589705521333,-2.4732562964689900,0.31490965241595300,96.4990863601161,14818
2017,Jacob May,CHW,AAA,25,467,0.064239828,0.239828693,0.267857142,0.248192771,0.306666666,0.325301204,0.63196787,0.077108433,7.636260190890200,0.331103678,2.871842079097410,40.70534022242350,-12.449748679096300,0.2889727486799450,66.33393305283680,14876
2008,Andres Torres,CHC,AAA,30,479,0.114822546,0.215031315,0.533980582,0.305623471,0.390658174,0.501222493,0.891880667,0.195599022,8.687233526990850,0.382550335,4.05846271046903,82.54707054503710,17.577247229297500,0.38744770110921700,127.37500270091500,1488
2006,Andres Torres,MIN,AAA,28,415,0.118072289,0.209638554,0.56321839,0.235632183,0.333333333,0.353448275,0.686781608,0.117816092,7.217788955613940,0.306513409,0.863591386936605,43.552531461117900,-2.741981436611930,0.3146203124523160,91.40175609839840,1488
2019,Pat Valaika,COL,AAA,26,383,0.070496083,0.234986945,0.3,0.32,0.363874345,0.588571428,0.952445773,0.268571428,4.379871435209870,0.37037037,0.5577557444339620,71.0155753620013,13.586912093315900,0.3894125106134960,110.96168863103000,14885
2022,Pat Valaika,ATL,AAA,29,466,0.081545064,0.206008583,0.395833333,0.242280285,0.302575107,0.368171021,0.670746128,0.125890736,2.510346330887640,0.286604361,-0.8800575844943520,47.57392691721630,-13.640906789401000,0.30029427109869800,80.6841485719664,14885
2017,Tony Kemp,HOU,AAA,25,554,0.063176895,0.077617328,0.813953488,0.329365079,0.375,0.470238095,0.845238095,0.140873016,7.556213359267600,0.34437086,1.3565024542622300,87.91898160852150,14.976370003592600,0.3711798698367440,121.59755071933700,14894
2019,Daniel Palka,CHW,AAA,27,471,0.152866242,0.231422505,0.660550458,0.263291139,0.373673036,0.526582278,0.900255314,0.263291139,3.0792211612096100,0.292775665,0.5712380527984350,80.50054418216740,16.3744685269455,0.3796982060663200,115.72191506312500,14897
2021,Daniel Palka,WSN,AAA,29,420,0.145238095,0.214285714,0.677777777,0.255617977,0.364285714,0.471910112,0.836195826,0.216292135,4.967711239445760,0.292,0.5006658011116090,66.31284533210000,12.461193484737500,0.36574750638408300,122.28611550110000,14897
2022,Daniel Palka,NYM,AAA,30,445,0.107865168,0.235955056,0.457142857,0.263291139,0.343820224,0.506329113,0.850149337,0.243037974,1.9443431940457000,0.294339622,-1.7373249344527700,71.28076499239860,12.824539671701800,0.36885657168186500,119.20030465724100,14897
2016,Jaycob Brugman,OAK,AAA,24,433,0.083140877,0.203233256,0.409090909,0.295336787,0.351851851,0.437823834,0.789675685,0.142487047,4.699502374053270,0.357859531,-0.44956574111711200,59.29051938503810,4.7087937578541900,0.347702144328938,115.96076433713100,14936
2021,Jack Reinheimer,SEA,AAA,28,366,0.084699453,0.229508196,0.369047619,0.241590214,0.311475409,0.330275229,0.641750638,0.088685015,6.74069873326205,0.308641975,1.851366893388330,34.04367637508580,-19.95584476119800,0.28833634312687000,67.99862105641860,14938
2019,Jack Reinheimer,BAL,AAA,26,391,0.10230179,0.196930946,0.519480519,0.245614035,0.323076923,0.336257309,0.659334232,0.090643274,5.207313846834110,0.299625468,0.6524253421230240,38.09682261493480,-15.137350593540300,0.2972805960056110,77.6776487477292,14938
2016,Jack Reinheimer,ARI,AAA,23,560,0.085714285,0.166071428,0.516129032,0.288,0.352517985,0.384,0.736517985,0.096,6.048965271425350,0.347188264,-1.0177661731140700,70.22006976598480,-0.3706146479251190,0.33382790155119200,88.106529509705,14938
2017,Jack Reinheimer,ARI,AAA,24,537,0.087523277,0.160148975,0.546511627,0.278008298,0.340782122,0.350622406,0.691404528,0.072614108,5.13011291863875,0.326633165,-1.4972163098864300,58.664209427973300,-12.040090990522900,0.31403260879232500,73.63686871510450,14938
2016,Andrew Knapp,PHI,AAA,24,443,0.083521444,0.241534988,0.345794392,0.265508684,0.329571106,0.389578163,0.719149269,0.124069479,3.011569433967910,0.342560553,-0.596104122698307,50.669645710156500,3.428985564277680,0.32714767612483200,101.50460738925900,14942
2021,Johan Camargo,ATL,AAA,27,436,0.107798165,0.165137614,0.652777777,0.32642487,0.401376146,0.556994818,0.958370964,0.230569948,3.512973320111920,0.361486486,-1.0131287379190300,86.57833072901700,30.6751873827073,0.4142507523435600,153.82944609015800,14950
2021,Zach Green,MIL,AAA,27,378,0.105820105,0.391534391,0.27027027,0.214067278,0.309523809,0.406727828,0.716251637,0.19266055,1.3609494058183400,0.327380952,-0.8241914678364990,44.451719242149000,-4.014767420477290,0.3177161505298010,93.2112737441114,14973
2006,Keith Ginter,OAK,AAA,30,506,0.114624505,0.146245059,0.783783783,0.267772511,0.370517928,0.428909952,0.79942788,0.161137441,3.319519969068160,0.29239766,0.6549961525015530,73.35167057461720,9.491836380433890,0.3616772024517520,119.52785996609000,1500
2007,Keith Ginter,CLE,AAA,31,449,0.140311804,0.151447661,0.926470588,0.246612466,0.363839285,0.414634146,0.778473431,0.16802168,2.5710686838593600,0.259385665,-0.7525222841650250,60.7582678170284,8.788411316402780,0.35438651942351500,112.93289689563400,1500
2009,Keith Ginter,CHW,AAA,33,414,0.094202898,0.171497584,0.549295774,0.261707988,0.340686274,0.377410468,0.718096742,0.11570248,2.292730366414340,0.310104529,-0.7572814617305990,47.98795118010480,0.4941449520631010,0.3271783133739320,98.94254888569750,1500
2008,Keith Ginter,BOS,AAA,32,520,0.10576923,0.175,0.604395604,0.25,0.346820809,0.344594594,0.691415403,0.094594594,2.919808993328600,0.295454545,0.15616904525086300,57.96085355093740,-3.948979999515740,0.3189021382387190,92.97333165337100,1500
2010,Alexis Gomez,MEX,AAA,31,444,0.119369369,0.137387387,0.868852459,0.352480417,0.426636568,0.545691906,0.972328474,0.193211489,6.7177595374949400,0.381410256,6.05297777056694,86.39426416545210,25.594464484742300,0.4324510015853460,137.4953364635140,1501
2008,Nick Green,NYY,AAA,29,432,0.060185185,0.236111111,0.25490196,0.232736572,0.284705882,0.373401534,0.658107416,0.140664962,3.522217467663440,0.28113879,-0.4965142132714390,39.49324343354730,-11.93954136221380,0.29403768230887000,82.10579477774190,1502
2017,Johnny Field,TBR,AAA,25,480,0.054166666,0.204166666,0.265306122,0.260674157,0.30334728,0.424719101,0.728066381,0.164044944,4.81134005196197,0.30678466,-0.5052779779070990,54.48448452141780,-0.15029636237130300,0.32252572183828500,98.58086719839570,15048
2019,Boog Powell,SDP,AAA,26,403,0.146401985,0.23325062,0.627659574,0.288235294,0.390547263,0.438235294,0.828782557,0.15,6.044496579149300,0.373443983,2.909535074897580,65.05283889981100,4.625289820750450,0.3643870269184680,97.93890394358700,15103
2017,Dylan Cozens,PHI,AAA,23,542,0.10701107,0.357933579,0.298969072,0.210084033,0.300738007,0.418067226,0.718805233,0.207983193,5.0221021937525300,0.282945736,0.26879456359893100,60.96678593263670,-0.7249874819750990,0.321220965350181,94.27288117567660,15115
2016,Hunter Dozier,KCR,AAA,24,434,0.092165898,0.230414746,0.4,0.294117647,0.357142857,0.506393861,0.863536718,0.212276214,3.663101005854380,0.358422939,0.04423096077516680,69.18427336580140,14.476492945021200,0.37473857153872600,123.36544530449100,15117
2016,Jordan Patterson,COL,AAA,24,495,0.094949494,0.238383838,0.398305084,0.292740046,0.37601626,0.480093676,0.856109936,0.18735363,7.2441829063206400,0.37,1.8381494790082800,80.20807473125870,17.810951901106100,0.3778963621910620,113.81998613158900,15119
2017,Jordan Patterson,COL,AAA,25,542,0.066420664,0.236162361,0.28125,0.283057851,0.347504621,0.539256198,0.886760819,0.256198347,4.807904088713660,0.330357142,-1.8670819441322200,88.32930795153030,16.96668071349510,0.3761148954809040,108.75539653650600,15119
2018,Jordan Patterson,COL,AAA,26,480,0.0875,0.266666666,0.328125,0.27118644,0.366666666,0.525423728,0.892090394,0.254237288,4.94880254082952,0.328244274,0.18650275375694000,81.8993770210877,19.240564021362400,0.3857845898944130,116.61263705461500,15119
2019,Jordan Patterson,TOR,AAA,27,401,0.059850374,0.32169576,0.186046511,0.233983286,0.308270676,0.431754874,0.74002555,0.197771588,5.4133846021126000,0.316279069,0.24416368966922200,46.46658912344000,-8.129071890878430,0.31796632560734800,86.34264826531800,15119
2016,Trey Mancini,BAL,AAA,24,536,0.089552238,0.229477611,0.390243902,0.279503105,0.348880597,0.426501035,0.775381632,0.14699793,3.7324415414836000,0.350574712,-0.6708440696820620,70.96585532547320,13.80785569073050,0.35114309130428000,129.44573834996300,15149
2021,Ian Miller,CHC,AAA,29,413,0.089588377,0.181598062,0.493333333,0.260869565,0.334140435,0.345108695,0.67924913,0.08423913,6.62729257319012,0.317406143,3.045351905282590,44.5421076198888,-8.41201669668434,0.30609652086691600,80.08345211282830,15156
2018,Ian Miller,SEA,AAA,26,478,0.089958158,0.186192468,0.483146067,0.260663507,0.333333333,0.327014218,0.660347551,0.066350711,6.759479801168450,0.322388059,2.386971440166240,48.404882760689400,-13.99285185153710,0.30438054994095200,83.13395082472750,15156
2019,Ian Miller,SEA,AAA,27,445,0.101123595,0.182022471,0.555555555,0.269230769,0.350561797,0.448717948,0.799279745,0.179487179,7.754933125456290,0.311258278,3.2877800250425900,62.49138493953930,-4.23382434130923,0.34249675193348400,98.13300388423570,15156
2018,Dustin Peterson,ATL,AAA,23,442,0.067873303,0.21719457,0.3125,0.268472906,0.324263038,0.40640394,0.730666978,0.137931034,2.8813725595698600,0.326666666,0.4754781079245730,53.09715368185540,3.3132799449969900,0.3284045897103220,105.94602573091400,15189
2022,Dustin Peterson,PHI,AAA,27,437,0.09153318,0.231121281,0.396039603,0.244274809,0.318077803,0.37913486,0.697212663,0.134860051,4.463280116535380,0.306338028,-0.5068512037396430,49.108105025631700,-8.297221862333490,0.3124337580012180,84.5937026447382,15189
2016,Chad Pinder,OAK,AAA,24,465,0.05376344,0.232258064,0.231481481,0.258215962,0.310344827,0.424882629,0.735227456,0.166666667,5.7241011243601600,0.311688311,0.4395733969286080,54.765452816269700,-3.850026205994790,0.3246665209017950,101.08638087748000,15191
2017,Jake Bauers,TBR,AAA,21,575,0.135652173,0.194782608,0.696428571,0.263374485,0.367595818,0.411522633,0.779118451,0.148148148,5.2121086814973400,0.31420765,2.62049845373258,78.76804102694620,13.320126426573900,0.35242700107864600,119.0972956472970,15194
2016,Carlos Asuaje,SDP,AAA,24,597,0.082077051,0.137353433,0.597560975,0.321495327,0.378378378,0.472897196,0.851275574,0.151401869,6.51866599560721,0.363028953,-0.396924486849457,96.11092746271300,20.85621568574120,0.3766375900925820,121.38569972197600,15197
2008,Luis Matos,MEX,AAA,29,389,0.102827763,0.128534704,0.8,0.288690476,0.372093023,0.401785714,0.773878737,0.113095238,6.033154888223080,0.320422535,0.4228221671655770,51.77976405995870,2.0271492637970300,0.3608840024316470,113.52211070856300,152
2009,Luis Matos,MEX,AAA,30,339,0.159292035,0.085545722,1.862068965,0.349264705,0.474926253,0.514705882,0.989632135,0.165441177,5.740670105952630,0.371308016,-0.25792273692786700,72.166735133153,25.54444937966450,0.45412621795246800,163.26298314599100,152
2010,Luis Matos,MEX,AAA,31,460,0.110869565,0.078260869,1.416666666,0.344387755,0.428884026,0.461734693,0.890618719,0.117346938,5.006090632214820,0.364406779,0.658866654150188,80.88785847367940,17.89707502069180,0.41100871773481900,137.90006026193000,152
2011,Luis Matos,MEX,AAA,32,356,0.132022471,0.092696629,1.424242424,0.331034482,0.440340909,0.465517241,0.90585815,0.134482759,5.942280968719090,0.349206349,0.6498798988759520,65.3302031895415,14.484468712498400,0.4144732979365760,131.67136899947100,152
2017,Brandon Dixon,CIN,AAA,25,491,0.075356415,0.254582484,0.296,0.263636363,0.326530612,0.456818181,0.783348793,0.193181818,5.5588798339861300,0.327868852,0.2806231577415020,64.86268436895290,8.975856423243650,0.34620609429417800,115.07154630375800,15214
2016,Mike Tauchman,COL,AAA,25,527,0.075901328,0.146110056,0.519480519,0.286315789,0.341650671,0.372631578,0.714282249,0.086315789,6.894491284943540,0.336658354,0.039029525592923200,60.85224407499540,-5.578632150237710,0.3218932494033050,77.65809204724530,15274
2017,Mike Tauchman,COL,AAA,26,475,0.084210526,0.15368421,0.547945205,0.33095238,0.386075949,0.554761904,0.940837853,0.223809524,7.15662513108196,0.360703812,-0.19281970290467100,86.74040031597930,24.19935245976760,0.39881259038443300,123.30555825474100,15274
2018,Mike Tauchman,COL,AAA,27,471,0.127388535,0.148619957,0.857142857,0.322580645,0.407643312,0.570719602,0.978362914,0.248138957,6.269591740580270,0.344827586,-2.2692626253701700,94.12271088072300,32.638750624742500,0.42007021596436800,138.48247340547500,15274
2009,Howie Clark,TOR,AAA,35,434,0.078341013,0.062211981,1.259259259,0.312661498,0.370283018,0.426356589,0.796639607,0.113695091,3.6776699962056300,0.323943661,-0.6876897611655300,62.60127483875030,7.634279957120320,0.3592786504974910,105.81705336556700,1533
2019,Zack Granite,TEX,AAA,26,541,0.057301293,0.083179297,0.688888888,0.289682539,0.330868761,0.375,0.705868761,0.085317461,6.573767584958420,0.310869565,-1.6575147410621900,59.168729004805100,-21.95113216584450,0.31010573154897200,71.53848742919460,15343
2017,Frank Schwindel,KCR,AAA,25,406,0.024630541,0.167487684,0.147058823,0.321428571,0.339901477,0.528061224,0.867962701,0.206632653,1.539284951734420,0.352750809,-0.5874519876670090,64.55430671214200,11.098168965569500,0.3715291177404340,117.5210909601170,15351
2018,Frank Schwindel,KCR,AAA,26,556,0.06294964,0.127697841,0.492957746,0.286836935,0.338129496,0.506876227,0.845005723,0.220039292,2.443803449549310,0.291169451,-0.615181079134345,84.8690780682591,12.28928634357730,0.36468018497432700,114.7857674437440,15351
2007,Karim Garcia,MEX,AAA,31,327,0.094801223,0.103975535,0.911764705,0.374149659,0.437308868,0.680272108,1.117580976,0.306122449,6.187806411734220,0.375,-0.6780404597520830,78.98366372737950,34.56168911311690,0.48306159373441400,184.44478285400000,1537
2012,Karim Garcia,MEX,AAA,36,415,0.072289156,0.207228915,0.348837209,0.334210526,0.38313253,0.584210526,0.967343056,0.25,5.412207331637810,0.381818181,0.10655810032039900,78.08824946234680,22.27125165114850,0.4118297089890740,145.93353551048600,1537
2019,Jack Mayfield,HOU,AAA,28,431,0.085846867,0.180974477,0.474358974,0.286842105,0.350348027,0.565789473,0.9161375,0.278947368,5.144308948387510,0.29122807,0.9648799801943820,73.22297518211410,8.596985968528220,0.37321917335837700,116.40275294200500,15402
2018,Jack Mayfield,HOU,AAA,27,479,0.068893528,0.192066805,0.358695652,0.270207852,0.324267782,0.457274826,0.781542608,0.187066974,3.802521496403130,0.304216867,-0.9116527768783270,63.25487679732460,0.7266029913486470,0.34051877833809300,102.91226532229500,15402
